% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       3.9584067       3.7433158       11.762184
1.750       4.0212386       3.6963218       12.176418
1.750       4.1469023       3.5406966       12.791762
1.750       4.2725660       3.3685033       13.309863
1.750       4.3982297       3.2478081       13.998914
1.750       4.5238934       3.1430263       14.741965
1.750       4.6495571       2.9742679       15.145552
1.750       4.7752208       2.8754937       15.862187
1.750       4.9008845       2.7661451       16.495620
1.750       5.0265482       2.7319983       17.577627
1.750       5.1522120       2.6187428       18.144470
1.750       5.2778757       2.5109843       18.702158
1.750       5.4035394       2.3851887       19.064612
1.750       5.5292031       2.3719773       20.312735
1.750       5.6548668       2.3029804       21.097337
1.750       5.7805305       2.2214742       21.737752
1.750       5.9061942       2.1243136       22.172367
1.750       6.0318579       2.0813796       23.140613
1.750       6.1575216       1.9923641       23.564422
1.750       6.2831853       1.9601080       24.631444
1.750       6.4088490       1.8969896       25.297367
1.750       6.5345127       1.8308008       25.879208
1.750       6.6601764       1.7845545       26.708978
1.750       6.7858401       1.7172192       27.183594
1.750       6.9115038       1.6641808       27.834821
1.750       7.0371675       1.6339151       28.846519
1.750       7.1628313       1.6202687       30.165565
1.750       7.2884950       1.5717682       30.829915
1.750       7.4141587       1.5139140       31.257706
1.750       7.5398224       1.4850058       32.246438
1.750       7.6654861       1.4345114       32.733569
1.750       7.7911498       1.3996405       33.534469
1.750       7.9168135       1.3922853       34.998525
1.750       8.0424772       1.3482398       35.530959
1.750       8.2938046       1.2644932       36.546698
1.750       8.5451320       1.2167906       38.462937
1.750       8.7964594       1.1598175       39.992969
1.750       9.0477868       1.1107938       41.680297
1.750       9.2991143       1.0404123       42.383859
1.750       9.5504417       1.0221647       45.108826
1.750       9.8017691      0.97126321       46.336220
1.750       10.053096      0.93864449       48.313772
1.750       10.304424      0.89639830       49.686961
1.750       10.555751      0.87383712       52.067677
1.750       10.807079      0.82224739       52.577231
1.750       11.058406      0.79077629       54.175322
1.750       11.309734      0.75683535       55.466248
1.750       11.561061      0.74367839       58.216822
1.750       11.812388      0.72923453       60.890654
1.750       12.063716      0.69081499       61.443409
1.750       12.315043      0.67863313       64.211548
1.750       12.566371      0.65357598       65.704624
1.750       12.817698      0.62290685       66.454359
1.750       13.069025      0.60356591       68.253444
1.750       13.320353      0.58468951       70.007206
1.750       13.571680      0.56520903       71.578107
1.750       13.823008      0.55361815       74.077825
1.750       14.074335      0.53805699       75.994506
1.750       14.325663      0.52587971       78.325075
1.750       14.576990      0.50825883       79.755153
1.750       14.828317      0.49664936       82.034352
1.750       15.079645      0.47863669       83.147572
1.750       15.330972      0.46618907       85.102326
1.750       15.582300      0.45436300       87.089915
1.750       15.833627      0.43968933       88.421406
1.750       16.084954      0.43373353       91.443483
1.750       16.587609      0.41560565       96.095508
1.750       17.090264      0.39381409       99.588188
1.750       17.592919      0.36964367       101.96878
1.750       18.095574      0.36196922       108.65732
1.750       18.598229      0.33865192       110.36682
1.750       19.100883      0.32462931       114.60890
1.750       19.603538      0.32141999       122.67231
1.750       20.106193      0.30188055       124.30681
1.750       20.608848      0.29619666       131.34440
1.750       21.111503      0.28146266       134.16786
1.750       21.614157      0.26609038       136.11763
1.750       22.116812      0.25944522       142.19474
1.750       22.619467      0.24988734       146.50809
1.750       23.122122      0.24247135       151.84963
1.750       23.624777      0.23679468       158.17773
1.750       24.127432      0.23002884       163.67631
1.750       24.630086      0.22469213       170.08105
1.750       25.132741      0.21383137       171.97339
1.750       25.635396      0.20720751       176.84625
1.750       26.138051      0.20211248       182.84496
1.750       26.640706      0.19604472       187.78573
1.750       27.143361      0.19345123       195.98941
1.750       27.646015      0.18941453       202.75949
1.750       28.148670      0.18130761       204.86131
1.750       28.651325      0.17461528       208.05906
1.750       29.153980      0.17389367       218.29691
1.750       29.656635      0.16997962       224.61188
1.750       30.159289      0.16617357       230.93807
1.750       30.661944      0.16235194       237.09741
1.750       31.164599      0.15721266       241.06957
1.750       31.667254      0.15541790       250.03597
1.750       32.169909      0.15080754       254.35648
1.750       33.175218      0.14433507       266.98292
1.750       34.180528      0.13859035       280.37517
1.750       35.185838      0.13600740       300.14871
1.750       36.191147      0.12681090       304.53267
1.750       37.196457      0.12153664       316.87079
1.750       38.201767      0.11865782       335.13283
1.750       39.207076      0.11613412       354.58755
1.750       40.212386      0.11106035       365.85486
1.750       41.217696      0.10680871       378.90301
1.750       42.223005      0.10353188       394.81330
1.750       43.228315      0.10025982       410.30055
1.750       44.233625     0.097945878       429.45138
1.750       45.238934     0.094604947       443.73246
1.750       46.244244     0.089343382       447.61609
1.750       47.249554     0.089247199       476.93367
1.750       48.254863     0.086059490       489.88292
1.750       49.260173     0.083649118       506.54662
1.750       50.265482     0.081918984       527.06525
1.750       51.270792     0.078756372       537.73220
1.750       52.276102     0.078857237       570.71777
1.750       53.281411     0.076091170       583.08475
1.750       54.286721     0.074587187       604.52646
1.750       55.292031     0.072793202       623.37402
1.750       56.297340     0.072575710       656.03225
1.750       57.302650     0.069498548       662.47594
1.750       58.307960     0.068847204       691.41707
1.750       59.313269     0.066561401       703.63641
1.750       60.318579     0.065084188       723.60083
1.750       61.323889     0.064366497       752.00234
1.750       62.329198     0.063398153       777.71681
1.750       63.334508     0.061157943       787.12613
1.750       64.339818     0.060130434       811.34222
1.750       66.350437     0.057597774       852.32910
1.750       68.361056     0.057226992       926.18441
1.750       70.371675     0.054905923       969.35561
1.750       72.382295     0.051888525       996.87023
1.750       74.392914     0.051074523       1065.2935
1.750       76.403533     0.049410863       1116.4339
1.750       78.414153     0.048061352       1173.9500
1.750       80.424772     0.045586813       1201.3762
1.750       82.435391     0.045370131       1287.6013
1.750       84.446011     0.044243090       1349.7493
1.750       86.456630     0.042436676       1389.3336
1.750       88.467249     0.041403810       1452.3060
1.750       90.477868     0.040885421       1534.1429
1.750       92.488488     0.039618496       1587.9297
1.750       94.499107     0.039140026       1673.3026
1.750       96.509726     0.037661314       1715.0587
1.750       98.520346     0.037140671       1799.2760
1.750       100.53096     0.035878177       1846.7163
1.750       102.54158     0.035103980       1917.4617
1.750       104.55220     0.033939665       1965.0671
1.750       106.56282     0.034033468       2086.3810
1.750       108.57344     0.032595874       2113.5071
1.750       110.58406     0.032243757       2208.9887
1.750       112.59468     0.031754364       2296.2930
1.750       114.60530     0.030751488       2345.0413
1.750       116.61592     0.030683629       2465.1906
1.750       118.62654     0.029653739       2507.8139
1.750       120.63716     0.029289118       2605.0727
