% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.250       213.12565   7.7456852e-05       37.987196
3.250       217.14688   4.0319473e-05       20.914424
3.250       221.16812  -1.2881944e-05      -7.0602367
3.250       225.18936   8.9349931e-05       51.690185
3.250       229.21060  -4.0331137e-05      -24.604515
3.250       233.23184   3.7648579e-05       24.198161
3.250       237.25308   6.4739344e-05       43.800001
3.250       241.27432   0.00010583846       75.309032
3.250       245.29555   6.3124855e-06       4.7199748
3.250       249.31679  -1.6255850e-05      -12.762464
3.250       253.33803   7.3904484e-05       60.875455
3.250       257.35927   8.1551682e-05       70.424315
3.250       265.40175   0.00014411302       136.48496
3.250       273.44422  -2.8050037e-05      -29.054270
3.250       281.48670   5.1869582e-05       58.607966
3.250       289.52918   6.7846828e-05       83.421275
3.250       297.57166   0.00011805292       157.58747
3.250       305.61413  -5.2487500e-05      -75.900818
3.250       313.65661  -8.5339364e-05      -133.40834
3.250       321.69909  -8.7786943e-05      -148.06407
3.250       329.74156  -1.2536078e-06      -2.2769475
3.250       337.78404   0.00010606587       207.09199
3.250       345.82652   8.6435975e-05       181.10885
3.250       353.86900  -6.9528875e-05      -156.08566
3.250       361.91147   2.0342308e-05       48.851459
3.250       369.95395  -2.7477394e-06      -7.0483719
3.250       377.99643  -6.4919666e-05      -177.62726
3.250       386.03891  -3.7900752e-07      -1.1046160
3.250       394.08138  -7.1089944e-05      -220.41248
3.250       402.12386   1.1516321e-06       3.7937048
3.250       410.16634   7.3904136e-05       258.35629
3.250       418.20881  -9.0263415e-05      -334.47338
3.250       426.25129   1.2361268e-05       48.498734
3.250       434.29377  -1.7670484e-05      -73.327942
3.250       442.33625   2.4189859e-05       106.06233
3.250       450.37872  -5.6859131e-05      -263.15042
3.250       458.42120  -2.5693120e-05      -125.39528
3.250       466.46368  -1.9538886e-06      -10.046703
3.250       474.50615  -8.2597643e-06      -44.705758
3.250       482.54863  -1.0984713e-05      -62.529109
3.250       490.59111   2.0503794e-05       122.64886
3.250       498.63359   1.2165523e-05       76.409198
3.250       506.67606  -2.1937151e-05      -144.55784
3.250       514.71854   0.00013033851       900.43518
3.500     0.062831853       229.36424    0.0028822761
3.500      0.12566371       350.57257     0.035243399
3.500      0.18849556       132.34330     0.044903024
3.500      0.25132741       88.975826     0.071558605
3.500      0.31415927       55.516789     0.087205569
3.500      0.37699112       40.285592      0.10934863
3.500      0.43982297       29.168239      0.12572284
3.500      0.50265482       22.821345      0.14683212
3.500      0.56548668       16.918941      0.15499246
3.500      0.62831853       14.580898      0.18322897
3.500      0.69115038       12.294067      0.20562859
3.500      0.75398224       10.027583      0.21774583
3.500      0.81681409       8.7889335      0.24264766
3.500      0.87964594       7.8565407      0.27091019
3.500      0.94247780       6.6898681      0.28372735
3.500       1.0053096       6.0417858      0.31098192
3.500       1.0681415       5.2132721      0.32186001
3.500       1.1309734       4.7710461      0.34965600
3.500       1.1938052       4.3014830      0.37075659
3.500       1.2566371       3.8795088      0.39001076
3.500       1.3194689       3.5631324      0.41466722
3.500       1.3823008       3.1814620      0.42570097
3.500       1.4451326       2.9280977      0.44769159
3.500       1.5079645       2.7352998      0.47516947
3.500       1.5707963       2.5046277      0.49178250
3.500       1.6336282       2.3291745      0.51443670
3.500       1.6964600       2.1685597      0.53637996
3.500       1.7592919       2.0370672      0.56193919
3.500       1.8221237       1.8881085      0.57866979
3.500       1.8849556       1.8144474      0.61562750
3.500       1.9477874       1.6904245      0.63283534
3.500       2.0106193       1.5911565      0.65519822
3.500       2.0734512       1.5266018      0.68940980
3.500       2.1362830       1.4372217      0.70985623
3.500       2.1991149       1.3524071      0.72865412
3.500       2.2619467       1.2795086      0.75017150
3.500       2.3247786       1.2663843      0.80608444
3.500       2.3876104       1.1962666      0.82487591
3.500       2.4504423       1.1576856      0.86296724
3.500       2.5132741       1.0944735      0.88022783
3.500       2.5761060       1.0387795      0.89967323
3.500       2.6389378       1.0083188      0.93876221
3.500       2.7017697      0.97207739      0.97121655
3.500       2.7646015      0.93732906       1.0033674
3.500       2.8274334      0.89069184       1.0199406
3.500       2.8902652      0.85521946       1.0460704
3.500       2.9530971      0.82100134       1.0711426
3.500       3.0159289      0.79280092       1.1017872
3.500       3.0787608      0.77338635       1.1433906
3.500       3.1415927      0.74886787       1.1763189
3.500       3.2044245      0.71724275       1.1956018
3.500       3.2672564      0.71468192       1.2627945
3.500       3.3300882      0.67767044       1.2678154
3.500       3.3929201      0.65973302       1.3054474
3.500       3.4557519      0.64383148       1.3460777
3.500       3.5185838      0.61681968       1.3612320
3.500       3.5814156      0.59810808       1.3919194
3.500       3.6442475      0.58228074       1.4276648
3.500       3.7070793      0.57243410       1.4773772
3.500       3.7699112      0.55125396       1.4962885
3.500       3.8327430      0.54039415       1.5413810
3.500       3.8955749      0.52587551       1.5749540
3.500       3.9584067      0.51752430       1.6261562
3.500       4.0212386      0.49612139       1.6343224
3.500       4.1469023      0.48712760       1.7598855
3.500       4.2725660      0.44901349       1.7741731
3.500       4.3982297      0.43254230       1.8643720
3.500       4.5238934      0.42753875       2.0053161
3.500       4.6495571      0.39823011       2.0278653
3.500       4.7752208      0.38342732       2.1151136
3.500       4.9008845      0.36397606       2.1705335
3.500       5.0265482      0.34169090       2.1984330
3.500       5.1522120      0.34385972       2.3824990
3.500       5.2778757      0.32306292       2.4062172
3.500       5.4035394      0.31658717       2.5304545
3.500       5.5292031      0.30814716       2.6388582
3.500       5.6548668      0.28768039       2.6354067
3.500       5.7805305      0.27726461       2.7131124
3.500       5.9061942      0.27347972       2.8544244
3.500       6.0318579      0.26593092       2.9565988
3.500       6.1575216      0.25561020       3.0231958
3.500       6.2831853      0.24562957       3.0866722
3.500       6.4088490      0.24284944       3.2385267
3.500       6.5345127      0.23500891       3.3219585
3.500       6.6601764      0.22566020       3.3773994
3.500       6.7858401      0.21921235       3.4701332
3.500       6.9115038      0.21396118       3.5786803
3.500       7.0371675      0.20913648       3.6922723
3.500       7.1628313      0.20540220       3.8241023
3.500       7.2884950      0.19488755       3.8226799
3.500       7.4141587      0.19210383       3.9663579
3.500       7.5398224      0.18426964       4.0013578
3.500       7.6654861      0.18098727       4.1298796
3.500       7.7911498      0.17612166       4.2197594
3.500       7.9168135      0.17074603       4.2921226
3.500       8.0424772      0.16758771       4.4165376
3.500       8.2938046      0.16026749       4.6320910
3.500       8.5451320      0.14943743       4.7237398
3.500       8.7964594      0.14574523       5.0256046
3.500       9.0477868      0.13765827       5.1653486
3.500       9.2991143      0.13375914       5.4490210
3.500       9.5504417      0.12673165       5.5927541
3.500       9.8017691      0.12290700       5.8635454
3.500       10.053096      0.11737324       6.0414182
3.500       10.304424      0.11234625       6.2273031
3.500       10.555751      0.10645227       6.3429698
3.500       10.807079      0.10402806       6.6518998
3.500       11.058406     0.098779140       6.7672638
3.500       11.309734     0.095068599       6.9672994
3.500       11.561061     0.088852122       6.9555446
3.500       11.812388     0.087608813       7.3152843
3.500       12.063716     0.085017430       7.5617362
3.500       12.315043     0.081529998       7.7142820
3.500       12.566371     0.079144767       7.9564998
3.500       12.817698     0.076090733       8.1176838
3.500       13.069025     0.073012288       8.2564970
3.500       13.320353     0.070855014       8.4837534
3.500       13.571680     0.068519624       8.6773295
3.500       13.823008     0.064952740       8.6911128
3.500       14.074335     0.063208528       8.9274947
3.500       14.325663     0.061868449       9.2147516
3.500       14.576990     0.059721946       9.3714711
3.500       14.828317     0.058022191       9.5838497
3.500       15.079645     0.055849212       9.7019858
3.500       15.330972     0.054514647       9.9515917
3.500       15.582300     0.052171481       9.9999557
3.500       15.833627     0.050537611       10.163100
3.500       16.084954     0.048900383       10.309605
3.500       16.587609     0.045454171       10.509823
3.500       17.090264     0.043003387       10.874749
3.500       17.592919     0.041094667       11.336250
3.500       18.095574     0.038292306       11.494732
3.500       18.598229     0.035585891       11.597459
3.500       19.100883     0.035930352       12.685047
3.500       19.603538     0.032724367       12.489496
3.500       20.106193     0.031803211       13.095762
3.500       20.608848     0.030150538       13.369848
3.500       21.111503     0.028903236       13.777619
3.500       21.614157     0.027644380       14.141388
3.500       22.116812     0.025902656       14.196528
3.500       22.619467     0.025240292       14.798297
3.500       23.122122     0.024518045       15.354623
3.500       23.624777     0.023582230       15.752818
3.500       24.127432     0.022908954       16.300796
3.500       24.630086     0.021772365       16.480625
