% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       15.582300      0.10169708       19.492763
3.000       15.833627      0.10059049       20.228721
3.000       16.084954     0.095900348       20.218547
3.000       16.587609     0.090390593       20.899932
3.000       17.090264     0.087563837       22.143250
3.000       17.592919     0.083182096       22.946361
3.000       18.095574     0.078496899       23.563502
3.000       18.598229     0.075553076       24.622784
3.000       19.100883     0.074769322       26.396969
3.000       19.603538     0.069617874       26.570174
3.000       20.106193     0.067440004       27.770096
3.000       20.608848     0.063783929       28.284120
3.000       21.111503     0.062189835       29.644703
3.000       21.614157     0.059571109       30.473398
3.000       22.116812     0.057806055       31.681898
3.000       22.619467     0.054917178       32.197754
3.000       23.122122     0.053795728       33.690008
3.000       23.624777     0.052130686       34.823052
3.000       24.127432     0.050956846       36.258186
3.000       24.630086     0.048963478       37.062979
3.000       25.132741     0.047083225       37.866577
3.000       25.635396     0.046208709       39.437937
3.000       26.138051     0.043862080       39.680678
3.000       26.640706     0.043177857       41.358856
3.000       27.143361     0.041497825       42.042297
3.000       27.646015     0.040536158       43.392081
3.000       28.148670     0.039002721       44.069570
3.000       28.651325     0.038084340       45.378572
3.000       29.153980     0.037186736       46.682259
3.000       29.656635     0.036175698       47.802739
3.000       30.159289     0.034978544       48.611084
3.000       30.661944     0.034120129       49.828750
3.000       31.164599     0.033174867       50.870275
3.000       31.667254     0.032043458       51.551446
3.000       32.169909     0.031507919       53.142193
3.000       33.175218     0.029845475       55.206489
3.000       34.180528     0.029035281       58.739818
3.000       35.185838     0.028079595       61.967616
3.000       36.191147     0.025527869       61.304434
3.000       37.196457     0.025219689       65.752870
3.000       38.201767     0.023904884       67.516084
3.000       39.207076     0.022666340       69.206205
3.000       40.212386     0.021839633       71.944089
3.000       41.217696     0.020677222       73.352272
3.000       42.223005     0.020210220       77.070598
3.000       43.228315     0.019702225       80.628849
3.000       44.233625     0.018812893       82.486606
3.000       45.238934     0.018021078       84.525574
3.000       46.244244     0.017536551       87.859249
3.000       47.249554     0.017360565       92.774203
3.000       48.254863     0.016493684       93.888242
3.000       49.260173     0.016260542       98.467539
3.000       50.265482     0.015557760       100.09834
3.000       51.270792     0.014629975       99.890442
3.000       52.276102     0.014609654       105.73524
3.000       53.281411     0.014170780       108.59033
3.000       54.286721     0.013675109       110.83627
3.000       55.292031     0.013494071       115.55823
3.000       56.297340     0.013236343       119.64703
3.000       57.302650     0.012575132       119.86901
3.000       58.307960     0.011926895       119.77914
3.000       59.313269     0.012120003       128.12343
3.000       60.318579     0.011768231       130.83826
3.000       61.323889     0.011260078       131.55299
3.000       62.329198     0.011166678       136.98369
3.000       63.334508     0.010840499       139.52136
3.000       64.339818     0.010652202       143.73056
3.000       66.350437     0.010132290       149.93715
3.000       68.361056    0.0097118514       157.18047
3.000       70.371675    0.0091846333       162.15329
3.000       72.382295    0.0085187431       163.66010
3.000       74.392914    0.0085820104       179.00040
3.000       76.403533    0.0081064834       183.16525
3.000       78.414153    0.0076361075       186.52011
3.000       80.424772    0.0075444686       198.82383
3.000       82.435391    0.0070518040       200.12973
3.000       84.446011    0.0069066264       210.70442
3.000       86.456630    0.0065588478       214.73000
3.000       88.467249    0.0065143752       228.50231
3.000       90.477868    0.0061641689       231.29800
3.000       92.488488    0.0058621991       234.95996
3.000       94.499107    0.0057628056       246.36973
3.000       96.509726    0.0054624477       248.75442
3.000       98.520346    0.0053863467       260.94101
3.000       100.53096    0.0051275058       263.92223
3.000       102.54158    0.0050625012       276.52568
3.000       104.55220    0.0047888221       277.26723
3.000       106.56282    0.0046846557       287.18721
3.000       108.57344    0.0046173234       299.38592
3.000       110.58406    0.0045098981       308.96878
3.000       112.59468    0.0043384618       313.73261
3.000       114.60530    0.0041734549       318.25856
3.000       116.61592    0.0041845458       336.19566
3.000       118.62654    0.0040506567       342.56365
3.000       120.63716    0.0038501200       342.44262
3.000       122.64778    0.0037921507       354.43361
3.000       124.65840    0.0036545415       358.64746
3.000       126.66902    0.0036318613       373.94756
3.000       128.67964    0.0034952325       377.29043
3.000       132.70087    0.0032331797       382.75551
3.000       136.72211    0.0031063728       402.19819
3.000       140.74335    0.0029752990       420.22756
3.000       144.76459    0.0031094039       477.89713
3.000       148.78583    0.0028080188       468.54894
3.000       152.80707    0.0025522040       461.33453
3.000       156.82831    0.0026462566       517.10122
3.000       160.84954    0.0025248135       532.30318
3.000       164.87078    0.0022044139       500.48896
3.000       168.89202    0.0021889610       534.23911
3.000       172.91326    0.0022016278       576.63241
3.000       176.93450    0.0020798626       583.63654
3.000       180.95574    0.0019025486       571.11437
3.000       184.97698    0.0019430067       623.01369
3.000       188.99821    0.0017997306       615.53231
3.000       193.01945    0.0017271226       629.21151
3.000       197.04069    0.0016632413       644.60443
3.000       201.06193    0.0015479084       637.38973
3.000       205.08317    0.0016690334       729.33214
3.000       209.10441    0.0014457793       669.67149
3.000       213.12565    0.0014886255       730.06721
3.000       217.14688    0.0013880704       720.01670
3.000       221.16812    0.0013527162       741.38628
3.000       225.18936    0.0012362022       715.16030
3.000       229.21060    0.0012913730       787.81828
3.000       233.23184    0.0011728213       753.81647
3.000       237.25308    0.0011622818       786.35244
3.000       241.27432    0.0010896204       775.31604
3.000       245.29555    0.0010227531       764.73345
3.000       249.31679   0.00098888440       776.37292
3.000       253.33803   0.00094421922       777.75761
3.000       257.35927   0.00084947149       733.56485
3.000       265.40175   0.00086491965       819.13853
3.000       273.44422   0.00082598816       855.55975
3.000       281.48670   0.00080355778       907.94808
3.000       289.52918   0.00076861284       945.05027
3.000       297.57166   0.00067095151       895.64536
3.000       305.61413   0.00070651014       1021.6660
3.000       313.65661   0.00060164391       940.53101
3.000       321.69909   0.00055157670       930.30566
3.000       329.74156   0.00057050094       1036.2098
3.000       337.78404   0.00048718983       951.23070
3.000       345.82652   0.00052793206       1106.1733
3.000       353.86900   0.00041557162       932.91846
3.000       361.91147   0.00042743066       1026.4623
3.000       369.95395   0.00040862930       1048.1967
3.000       377.99643   0.00038394223       1050.5077
3.000       386.03891   0.00035413727       1032.1317
3.000       394.08138   0.00040990755       1270.9075
3.000       402.12386   0.00033209745       1093.9950
3.000       410.16634   0.00033315514       1164.6537
3.000       418.20881   0.00038971580       1444.1018
3.000       426.25129   0.00033917998       1330.7534
3.000       434.29377   0.00034173358       1418.1060
3.000       442.33625   0.00028739344       1260.0991
3.000       450.37872   0.00027234364       1260.4369
3.000       458.42120   0.00024923640       1216.3983
3.000       466.46368   0.00024323194       1250.6747
3.000       474.50615   0.00020085260       1087.1095
3.000       482.54863   0.00026233008       1493.2813
3.000       490.59111   0.00019496733       1166.2485
3.000       498.63359   0.00014269097       896.21322
3.000       506.67606   0.00025889806       1706.0440
3.000       514.71854   0.00028323379       1956.7023
3.250     0.062831853       256.49582    0.0032232216
3.250      0.12566371       392.55323     0.039463755
3.250      0.18849556       148.10445     0.050250655
3.250      0.25132741       100.15094     0.080546162
3.250      0.31415927       62.710156     0.098504882
3.250      0.37699112       45.574087      0.12370339
3.250      0.43982297       33.047062      0.14244160
3.250      0.50265482       25.860387      0.16638526
3.250      0.56548668       19.328665      0.17706766
3.250      0.62831853       16.714037      0.21003478
3.250      0.69115038       14.151346      0.23669314
