% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.250       172.91326    0.0012429729       325.54934
3.250       176.93450    0.0010860621       304.76316
3.250       180.95574    0.0011821634       354.86635
3.250       184.97698    0.0010712652       343.49489
3.250       188.99821    0.0010093830       345.22270
3.250       193.01945   0.00095377363       347.47120
3.250       197.04069   0.00087347476       338.52316
3.250       201.06193   0.00081459529       335.42984
3.250       205.08317   0.00092656778       404.89043
3.250       209.10441   0.00077905880       360.85278
3.250       213.12565   0.00070587597       346.18304
3.250       217.14688   0.00064270979       333.38494
3.250       221.16812   0.00074346468       407.47240
3.250       225.18936   0.00065049200       376.31872
3.250       229.21060   0.00059518014       363.09710
3.250       233.23184   0.00066168715       425.29127
3.250       237.25308   0.00054067279       365.79717
3.250       241.27432   0.00058441325       415.83744
3.250       245.29555   0.00053512223       400.12186
3.250       249.31679   0.00059259703       465.24779
3.250       253.33803   0.00054903864       452.24559
3.250       257.35927   0.00051635289       445.89882
3.250       265.40175   0.00038926467       368.66048
3.250       273.44422   0.00055839858       578.39008
3.250       281.48670   0.00044349757       501.11241
3.250       289.52918   0.00046174082       567.73484
3.250       297.57166   0.00030264929       404.00301
3.250       305.61413   0.00029971325       433.40758
3.250       313.65661   0.00031317010       489.56897
3.250       321.69909   0.00025675026       433.04261
3.250       329.74156   0.00034181841       620.85014
3.250       337.78404   0.00018913288       369.27906
3.250       345.82652   0.00027939798       585.42114
3.250       353.86900   0.00022635501       508.14529
3.250       361.91147   0.00019759686       474.52309
3.250       369.95395   0.00018757803       481.16633
3.250       377.99643   6.0393546e-05       165.24331
3.250       386.03891   0.00026134440       761.68724
3.250       394.08138   0.00027080203       839.61451
3.250       402.12386   0.00010304852       339.46230
3.250       410.16634   0.00018523144       647.53763
3.250       418.20881   0.00015384992       570.09481
3.250       426.25129   0.00024535123       962.62163
3.250       434.29377   0.00017942196       744.55476
3.250       442.33625   0.00018795446       824.10106
3.250       450.37872   0.00015084851       698.14377
3.250       458.42120   0.00018965141       925.59376
3.250       466.46368   0.00017995205       925.29573
3.250       474.50615   0.00016342295       884.52244
3.250       482.54863   0.00010442183       594.40825
3.250       490.59111   0.00019257293       1151.9258
3.250       498.63359   0.00016758238       1052.5511
3.250       506.67606   0.00013764269       907.01525
3.250       514.71854   9.7063690e-05       670.55822
3.500     0.062831853       229.48976    0.0028838534
3.500      0.12566371       350.75898     0.035262138
3.500      0.18849556       132.40955     0.044925501
3.500      0.25132741       89.006735     0.071583464
3.500      0.31415927       55.528914     0.087224613
3.500      0.37699112       40.289111      0.10935819
3.500      0.43982297       29.162550      0.12569832
3.500      0.50265482       22.809115      0.14675343
3.500      0.56548668       16.904560      0.15486072
3.500      0.62831853       14.563248      0.18300717
3.500      0.69115038       12.273131      0.20527841
3.500      0.75398224       10.007021      0.21729934
3.500      0.81681409       8.7663060      0.24202295
3.500      0.87964594       7.8336612      0.27012125
3.500      0.94247780       6.6662449      0.28272545
3.500       1.0053096       6.0154809      0.30962796
3.500       1.0681415       5.1876498      0.32027812
3.500       1.1309734       4.7438439      0.34766244
3.500       1.1938052       4.2746494      0.36844373
3.500       1.2566371       3.8515683      0.38720188
3.500       1.3194689       3.5343321      0.41131553
3.500       1.3823008       3.1530365      0.42189746
3.500       1.4451326       2.8990195      0.44324568
3.500       1.5079645       2.7063625      0.47014255
3.500       1.5707963       2.4765807      0.48627549
3.500       1.6336282       2.2993880      0.50785784
3.500       1.6964600       2.1384402      0.52893009
3.500       1.7592919       2.0067696      0.55358139
3.500       1.8221237       1.8582700      0.56952483
3.500       1.8849556       1.7834884      0.60512335
3.500       1.9477874       1.6610436      0.62183618
3.500       2.0106193       1.5614418      0.64296244
3.500       2.0734512       1.4967150      0.67591301
3.500       2.1362830       1.4070453      0.69495184
3.500       2.1991149       1.3226323      0.71261199
3.500       2.2619467       1.2500155      0.73287985
3.500       2.3247786       1.2349287      0.78606218
3.500       2.3876104       1.1662635      0.80418751
3.500       2.4504423       1.1263632      0.83961873
3.500       2.5132741       1.0644574      0.85608741
3.500       2.5761060       1.0089351      0.87382539
3.500       2.6389378      0.97838304      0.91089150
3.500       2.7017697      0.94249817      0.94166352
3.500       2.7646015      0.90767247      0.97162136
3.500       2.8274334      0.86143896      0.98644281
3.500       2.8902652      0.82637935       1.0107944
3.500       2.9530971      0.79256362       1.0340406
3.500       3.0159289      0.76462521       1.0626303
3.500       3.0787608      0.74473370       1.1010299
3.500       3.1415927      0.72045400       1.1316865
3.500       3.2044245      0.68924861       1.1489372
3.500       3.2672564      0.68639520       1.2128138
3.500       3.3300882      0.64995781       1.2159694
3.500       3.3929201      0.63255502       1.2516689
3.500       3.4557519      0.61640428       1.2887349
3.500       3.5185838      0.59027764       1.3026576
3.500       3.5814156      0.57163417       1.3303093
3.500       3.6442475      0.55585188       1.3628653
3.500       3.7070793      0.54595572       1.4090400
3.500       3.7699112      0.52556240       1.4265530
3.500       3.8327430      0.51488504       1.4686207
3.500       3.8955749      0.50055180       1.4991116
3.500       3.9584067      0.49202614       1.5460363
3.500       4.0212386      0.47124082       1.5523609
3.500       4.1469023      0.46188587       1.6686926
3.500       4.2725660      0.42532147       1.6805596
3.500       4.3982297      0.40907953       1.7632412
3.500       4.5238934      0.40311094       1.8907406
3.500       4.6495571      0.37518854       1.9105332
3.500       4.7752208      0.36088301       1.9907516
3.500       4.9008845      0.34201970       2.0395990
3.500       5.0265482      0.32090315       2.0646850
3.500       5.1522120      0.32213856       2.2319997
3.500       5.2778757      0.30274151       2.2548606
3.500       5.4035394      0.29627354       2.3680894
3.500       5.5292031      0.28784684       2.4650138
3.500       5.6548668      0.26865532       2.4611202
3.500       5.7805305      0.25868974       2.5313520
3.500       5.9061942      0.25476054       2.6590444
3.500       6.0318579      0.24771113       2.7540327
3.500       6.1575216      0.23795208       2.8143467
3.500       6.2831853      0.22828875       2.8687610
3.500       6.4088490      0.22565997       3.0092959
3.500       6.5345127      0.21819291       3.0842567
3.500       6.6601764      0.20962434       3.1373948
3.500       6.7858401      0.20352949       3.2218734
3.500       6.9115038      0.19843991       3.3190741
3.500       7.0371675      0.19387191       3.4227787
3.500       7.1628313      0.19025225       3.5420462
3.500       7.2884950      0.18071831       3.5447531
3.500       7.4141587      0.17818672       3.6790122
3.500       7.5398224      0.17124588       3.7185509
3.500       7.6654861      0.16797433       3.8329422
3.500       7.7911498      0.16349206       3.9171625
3.500       7.9168135      0.15816573       3.9758857
3.500       8.0424772      0.15556289       4.0996405
3.500       8.2938046      0.14879681       4.3005627
3.500       8.5451320      0.13887403       4.3898292
3.500       8.7964594      0.13584932       4.6843727
3.500       9.0477868      0.12800937       4.8032933
3.500       9.2991143      0.12468800       5.0794848
3.500       9.5504417      0.11815420       5.2142252
3.500       9.8017691      0.11445816       5.4604749
3.500       10.053096      0.10976928       5.6500285
3.500       10.304424      0.10497784       5.8188753
3.500       10.555751      0.10018297       5.9694125
3.500       10.807079     0.097783545       6.2526048
3.500       11.058406     0.093086686       6.3772793
3.500       11.309734     0.089896958       6.5882850
3.500       11.561061     0.084230738       6.5937722
3.500       11.812388     0.083305695       6.9559764
3.500       12.063716     0.080968913       7.2016475
3.500       12.315043     0.077879957       7.3689190
3.500       12.566371     0.075837608       7.6240280
3.500       12.817698     0.073093800       7.7979582
3.500       13.069025     0.070189105       7.9372411
