logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000
5.064183020378179023e+00 -4.290325364954931331e+00 6.316123481136663997e-01 1.749101824311718456e+00 7.442145326123120741e-01 2.449632057014985154e-01 0.00 0.00 2.497127900366479469e+00 2.427547388454863064e+00 0.00 3.033335325065988464e+00 0.00 2.474253742675091239e+00 4.032405985655992176e+00 1.653344871408465755e+00 2.294204063893724221e+00 2.663958689602972996e+00 1.896088525279219006e+00 1.857513049070194766e+00 4.016864814284470064e+00 1.859013077596742614e+00 3.319350080466743069e+00 0.00 0.00 2.837640143539808868e+00 1.784265793114857335e+00 2.199668734839900441e+00 2.031353121315957910e+00 0.00 2.223756605503112382e+00 2.920183293510874911e+00 0.00 2.956180332511274766e+00 3.027152576259819927e+00 0.00 8.770367288558798435e+00 4.776993611501775483e+00 2.677981904811727709e+00 3.149572388198482731e+00 3.537601484063340518e+00 5.056091955116679415e+00 2.094220063530030096e+00 2.730985342440697128e+00 2.712285879247985587e+00 3.437507605718748582e+00 2.398664001971492876e+00 3.313925651394407979e+00 2.904306526544663924e+00 2.993372426809430831e+00 2.694442852462630267e+00 2.748783803332590647e+00 3.179674599915788935e+00 2.736367869113298212e+00 2.739968888167944261e+00 2.690469796942748015e+00 2.305423265986275450e+00 2.378773603805926395e+00 2.927255983209839929e+00 2.431716894173231225e+00 2.618919805153382629e+00 2.560945213715536628e+00 2.234019667107699725e+00 2.281540817485594008e+00 2.306435145975443302e+00 2.406403210028941864e+00 2.332918433292002991e+00 2.143974534387776743e+00 2.211906619898906357e+00
5.079002745705675004e+00 1.381391220381243512e+00 0.00 -1.795314849484828557e+00 0.00 0.00 2.492242296702093629e+00 9.293768644100967036e-01 0.00 1.583336949614293721e+00 0.00 0.00 0.00 0.00 2.261581371003845931e+00 2.529189145856358234e+00 3.198337087407367108e+00 1.642736308928655964e+00 2.799706030649869337e+00 0.00 0.00 0.00 3.996468765668722334e+00 1.805728682672388175e+00 2.493910258642515032e+00 3.177809341431332868e+00 3.074904179527226056e+00 7.040221906956921849e+00 2.495735849410674057e+00 3.102823592647621087e+00 2.496023298536292234e+00 3.721076057248160929e+00 4.552888888196616080e+00 0.00 2.626485761475449099e+00 3.439275749339577359e+00 2.686718996003619520e+00 4.195908735536129086e+00 2.979106219534035649e+00 2.470004276671168508e+00 2.688317927121644413e+00 3.165464962305653884e+00 2.407185158912924283e+00 2.770438013834908286e+00 2.838511404470041910e+00 2.489472780555852527e+00 3.084613722716302409e+00 2.956313710656303329e+00 2.292748666362504295e+00 2.652377659766604445e+00 2.589335279629230602e+00 2.605129016773313211e+00 2.649952425702519765e+00 3.110509594045956394e+00 2.597149846945480345e+00 2.422629999593485461e+00 2.205467558648680271e+00 2.655972501671237662e+00 2.518281950554571935e+00 2.516791882124721269e+00 2.442433952381678264e+00 2.473707292949155701e+00 2.563123467180345560e+00 2.268136082926606178e+00 2.482373965652696857e+00 2.407732494115322197e+00 2.359478359666248970e+00 2.349308820461989633e+00 2.185985944585772334e+00
5.093597040064263837e+00 0.00 0.00 1.060651277475114007e+00 0.00 0.00 1.358730570627932899e+00 0.00 2.466132520598114386e+00 0.00 0.00 0.00 0.00 0.00 2.440863996688108273e+00 0.00 1.440121314791894980e+00 1.970781833668722172e+00 1.947385171025387329e+00 1.532630616615837438e+00 3.184726803964887942e+00 2.109623519117855395e+00 3.331681715009007672e+00 0.00 2.305572376408635993e+00 3.905763936569977446e+00 1.889798665377599551e+00 2.025075078747232915e+00 2.086885964846084018e+00 0.00 2.946113262131199839e+00 2.033407998515731840e+00 2.580869596452052050e+00 0.00 2.333786811324698451e+00 2.073458591241776450e+00 3.348787055188355843e+00 2.790877671384234038e+00 3.099145435524212733e+00 3.033234515464947822e+00 2.660764195226939410e+00 3.574769272021748545e+00 3.222991057013307348e+00 3.125891796534931544e+00 2.768892202447038819e+00 3.152858829482532599e+00 2.663136303525281079e+00 3.003265416828821976e+00 2.909579624471234638e+00 3.206795781357802522e+00 3.215067278409416307e+00 2.555932847393396656e+00 2.596194765588367481e+00 2.653537950357109487e+00 2.444916150576226688e+00 2.634284759931844633e+00 2.692827787675430962e+00 2.856726527804354987e+00 2.479311821360562273e+00 2.526951575076572531e+00 2.446640398870937982e+00 2.562459343052437166e+00 2.486994803978174851e+00 2.435399871440816266e+00 2.220974162351197823e+00 2.439099340639625080e+00 2.253788118343282854e+00 2.199143641734910393e+00 2.229994826731521940e+00
5.107990282578927399e+00 0.00 -4.207976532369352984e-01 7.089583161812248457e-01 0.00 6.502703695716055554e-01 0.00 0.00 0.00 0.00 0.00 0.00 2.347942313320809493e+00 0.00 0.00 0.00 0.00 0.00 0.00 3.203925642597671875e+00 5.202489119825679076e+00 0.00 0.00 0.00 5.128290817002719493e+00 3.140818043683421656e+00 4.381400600343057228e+00 3.053128552961167141e+00 3.772939383074950026e+00 0.00 2.408566041353065845e+00 2.214058961077970178e+00 3.044614492837943498e+00 2.779742011715755190e+00 2.413319433432911332e+00 2.245209745236683485e+00 3.493916400373007658e+00 0.00 2.290507617738815949e+00 2.773682033355713283e+00 2.824045135570397935e+00 4.306877230615931751e+00 3.380217450576179061e+00 4.071956695971976181e+00 2.799354483615145828e+00 2.717055292411593381e+00 2.498407316587288207e+00 3.208066843267967538e+00 2.487043265784167456e+00 2.947750763711327160e+00 2.572307486960453193e+00 2.619220746380195308e+00 2.908944793585773070e+00 3.029215055073760432e+00 2.723993315931366510e+00 2.798790667192788018e+00 2.856731224774206712e+00 2.358991563660045365e+00 2.602269847198997343e+00 2.513370085453704217e+00 2.653487864311359967e+00 2.405585825734166683e+00 2.494496866401330948e+00 2.519761455444845755e+00 2.452960008712359752e+00 2.348762959141272866e+00 2.455571145741074268e+00 2.452176762091335060e+00 2.339706232094520111e+00
5.122170539411768253e+00 0.00 0.00 3.555962466047380421e-01 -4.181444430344428698e-01 0.00 1.237407866245733512e+00 0.00 2.291487392772124654e+00 5.768763454517781275e-01 8.153448176861233243e-01 2.078716587879247513e+00 0.00 2.996383446859318234e+00 2.168925254967399852e+00 0.00 2.847809972389549138e+00 2.166618003251576496e+00 0.00 4.025565324588143312e+00 1.466943852849274421e+00 0.00 2.605041353434807583e+00 2.834244313009538274e+00 0.00 0.00 0.00 4.398641499806438482e+00 2.425444731555644218e+00 0.00 3.077117700980558812e+00 2.455056232607125910e+00 3.298476905062844189e+00 2.479335810109605465e+00 3.076855835790717641e+00 4.466305058457493260e+00 2.219776238996622020e+00 2.614531466091186029e+00 2.923757549998821315e+00 2.300441182701522091e+00 2.715615024870872585e+00 2.280459923789132315e+00 2.492210200625576633e+00 2.516184717944003335e+00 3.059517623700038325e+00 2.618608421971049705e+00 3.161340378745648660e+00 2.856238280518086814e+00 4.005544567731036842e+00 2.871569511331395930e+00 2.581354299158519883e+00 2.772021508279971069e+00 3.004109801914604194e+00 2.864014190883445110e+00 2.989720291499330607e+00 2.896621630870424458e+00 2.581326219139805644e+00 3.024755968095558689e+00 2.419128672024018378e+00 2.694082223611126370e+00 2.409257992131324855e+00 2.446109645132515276e+00 2.680522716839666142e+00 2.541105973135643126e+00 2.545795408984236285e+00 2.405046458665760056e+00 2.580640932976947965e+00 2.338625744094024128e+00 2.106828114821656328e+00
5.136161159545624244e+00 0.00 1.373602144931470592e+00 0.00 1.048362057076207554e+00 4.429819340800316696e-01 0.00 0.00 0.00 0.00 1.490895680669258594e+00 6.245050648605053878e-01 4.900227042172023317e+00 5.094337066371629419e+00 2.213980521027929971e+00 2.696091600643357733e+00 0.00 0.00 2.781784399277273945e+00 2.721533411387419221e+00 2.047475334804118141e+00 0.00 0.00 2.675640202161648329e+00 2.654690010774213960e+00 0.00 1.622242094898870945e+00 3.226323077586584986e+00 3.156534108393620919e+00 0.00 3.003941824977587327e+00 2.836858476480271563e+00 2.407188065001913291e+00 3.654395331736696839e+00 2.611637232760575689e+00 2.378750334908836805e+00 0.00 2.296886140840008750e+00 2.401192726118714482e+00 4.689402621880334188e+00 2.708965664786752825e+00 2.673908078603977057e+00 0.00 2.348681896882269360e+00 2.470041762302459087e+00 3.012121845049093416e+00 2.980132470420709279e+00 2.983642092259966905e+00 2.540270539121213922e+00 3.299429713907346962e+00 3.152531835657517600e+00 2.643736370898367660e+00 2.504555638113509897e+00 3.097449359699833149e+00 2.811740857806434235e+00 2.383137264212479955e+00 2.881138261218212371e+00 2.437250665549743900e+00 2.479061989293243506e+00 2.545759959016701934e+00 2.545640015914165666e+00 2.512695444113950849e+00 2.789581350231428836e+00 2.419462309659305088e+00 2.448626502657272663e+00 2.348252249387626112e+00 2.328075269782868162e+00 2.384864328089237429e+00 2.291410201318139439e+00
5.149950223468664490e+00 8.875672165587186191e-01 4.390413239950377466e+00 0.00 -2.126563310563042153e-01 0.00 1.798017146172275815e+00 0.00 1.938971739509791625e+00 2.399417019516803418e+00 0.00 0.00 0.00 2.047119076364707801e+00 0.00 0.00 0.00 0.00 2.065953268453475378e+00 1.775986516267416215e+00 0.00 2.584952761559649481e+00 3.400788103977693044e+00 1.626614317800039178e+00 2.579231119905499359e+00 0.00 3.361619684611581338e+00 0.00 2.968352810453496193e+00 0.00 2.202133484428512311e+00 4.456333027060258800e+00 2.549522282855748667e+00 3.683510235965023139e+00 2.211890537832012615e+00 0.00 0.00 6.472541878336437904e+00 3.404628552698181654e+00 2.449428681936649976e+00 4.661276745014879985e+00 3.125022021792315030e+00 2.857729019596737530e+00 3.512827057246137308e+00 2.897296242950902823e+00 2.833727415239192027e+00 2.404084750070412113e+00 2.789689794066134709e+00 3.207048863557363738e+00 3.342549007964313201e+00 2.637396419114517165e+00 2.945257539700952165e+00 2.766668925796833545e+00 3.344130028441496094e+00 2.777807115687042749e+00 2.836582373876180618e+00 2.495627764024306749e+00 2.563969635111308154e+00 2.573873911336731268e+00 2.671603794919162667e+00 2.589733487905759635e+00 2.656559063925629793e+00 2.562279721212931793e+00 2.661098432821660698e+00 2.596601904153637452e+00 2.461738397453821836e+00 2.399858674503956735e+00 2.318537774322857903e+00 2.326189366954037663e+00
5.163560133733738233e+00 2.548481514526743652e-01 0.00 -5.589735928766019768e-01 0.00 1.000100982752931245e+00 3.424630776634474572e+00 7.939940912421185049e-01 1.164793949678333940e+00 2.051174841715742492e+00 0.00 0.00 0.00 0.00 1.824885553579670194e+00 2.378732023030443177e+00 0.00 4.641616657136337309e+00 0.00 3.082177624869192556e+00 2.889710343047645846e+00 2.908534528486869775e+00 0.00 0.00 0.00 0.00 0.00 1.779632010549500709e+00 3.912815876080289357e+00 3.029766874057116866e+00 5.298603842108740025e+00 1.834124732439956773e+00 2.135867029054328015e+00 0.00 2.947457398641531334e+00 2.774811169866342908e+00 1.853851430999339023e+00 4.018301758780237876e+00 2.834971632489388327e+00 2.855836668322701222e+00 2.749438922709896538e+00 6.895753043656568160e+00 2.748985330994067500e+00 3.058749935708533041e+00 3.055719214497632397e+00 2.576017932640853214e+00 3.356427910011380522e+00 2.841521740823801156e+00 3.415752100048603523e+00 2.802870393026594353e+00 2.711481581664628937e+00 2.937061593081891520e+00 2.854363914912529054e+00 2.819665390206147926e+00 2.559824963007315102e+00 2.713445760066975243e+00 2.692360759628380951e+00 2.656459682069435502e+00 2.411058082902000965e+00 2.701900062026146188e+00 2.635575517903814280e+00 2.785470953379405312e+00 2.539238697011255930e+00 2.517071951200483326e+00 2.620384443299294208e+00 2.509159128250433746e+00 2.551103727375731101e+00 2.317916435429260513e+00 2.373677839947213819e+00
5.176979009409066634e+00 0.00 2.120339502982948598e+00 0.00 0.00 4.498472633997005476e-01 1.123206734010259167e+00 0.00 6.838206444069722112e-01 1.186898128460178503e+00 5.313322132618646165e+00 0.00 2.876186706658556691e+00 0.00 0.00 2.965233145967375084e+00 1.590216350494459085e+00 2.644529927804796454e+00 1.423564587353584709e+00 0.00 0.00 3.313667062192513058e+00 3.405561145574834914e+00 0.00 2.336210755493976610e+00 2.414999409386818119e+00 0.00 2.973217856577671458e+00 3.062251358419310510e+00 4.302193177855643924e+00 1.934255752885777113e+00 2.015022375795141318e+00 0.00 0.00 2.057791323667534922e+00 3.131265149139525583e+00 2.926171234052717285e+00 3.602586446890122751e+00 2.441991085895394153e+00 3.364030844790021124e+00 2.616691468447282620e+00 6.079098732293929608e+00 2.078172015226580793e+00 2.439442139185260316e+00 2.484327614004825602e+00 2.616795999995860988e+00 2.652214596012610226e+00 3.936509665067968289e+00 2.405291084216033326e+00 2.867228110547399123e+00 2.893077753090973481e+00 3.071309701824285643e+00 2.478933185876035949e+00 3.016109315342106356e+00 2.704738387062077365e+00 2.863772383910022867e+00 2.775105555421386594e+00 2.806341736837126177e+00 2.581115107210046666e+00 2.805757446411794032e+00 2.480820448448915805e+00 2.548258093654696577e+00 2.458729702640960468e+00 2.756001648875471943e+00 2.431169767765963829e+00 2.349800491699192140e+00 2.544993765545362052e+00 2.372744912977737819e+00 2.231191017695634216e+00
5.190228380815899989e+00 -3.137593727894049112e-01 -1.482777644605333345e+00 1.445578105149640871e-02 3.498080687312709047e-01 9.736266299869127394e-01 0.00 0.00 0.00 1.828338438373215524e+00 0.00 9.654188241787055036e-01 1.497782409198590736e+00 2.734743705217542065e+00 0.00 0.00 2.632654317724425486e+00 0.00 1.923625298144490792e+00 2.905685228291227773e+00 1.457777349910274189e+00 0.00 2.475665331089887733e+00 0.00 2.153818962546919291e+00 2.682234844382243022e+00 2.948375611558009535e+00 0.00 0.00 5.626044644812413509e+00 3.041031182475694372e+00 1.981248349239558060e+00 2.717688340766417188e+00 1.761640896590956906e+00 2.813122015295964395e+00 2.670222428936259718e+00 3.118356245921993786e+00 2.528223393858137769e+00 2.897806245482174248e+00 0.00 2.114796598650407589e+00 2.229645674475348116e+00 3.679639808787195765e+00 2.679439000598881737e+00 3.122554886035611599e+00 2.623676691067863054e+00 2.727962842208897509e+00 2.806394329592109216e+00 2.686376034711511984e+00 3.173283337747326183e+00 2.691575710762200480e+00 2.798746358523326094e+00 2.672776215847824766e+00 3.151436467340934300e+00 2.568233435567431666e+00 2.894009215190068485e+00 2.588227006360118043e+00 2.521034884979867829e+00 2.701594285948259788e+00 2.733990844490670202e+00 2.720334523924009318e+00 2.556040778347432152e+00 2.468017912990815965e+00 2.518440468999067594e+00 2.516327369022862470e+00 2.354701807116493573e+00 2.361649668670394941e+00 2.535491344103384836e+00 2.364100162256437265e+00
5.203296425380081303e+00 1.651355207421582261e+00 0.00 0.00 1.660761462377811637e-01 8.799324643100009391e-01 1.535264873740029401e+00 1.230652643021297843e+00 0.00 2.940518955433820025e+00 0.00 1.552896167196474719e+00 2.383367007121840242e+00 0.00 0.00 0.00 0.00 2.890866716237684209e+00 0.00 6.277633368320208795e+00 0.00 0.00 2.179799922768451470e+00 4.833361267974950692e+00 3.416395158495194373e+00 2.107496164456998944e+00 0.00 1.796533168908838185e+00 4.320430627692848802e+00 2.093721075744658933e+00 0.00 3.098100974405386232e+00 3.349208469133673649e+00 4.125970977380422511e+00 2.698370631838382661e+00 2.773251718808814825e+00 2.000374710777757414e+00 1.958012552778434889e+00 2.913825276173458434e+00 2.264314145308159887e+00 3.171357550557066585e+00 3.895705846060480759e+00 2.875049657016874427e+00 2.734713952887814603e+00 2.656091063970094535e+00 3.398859469110967702e+00 3.648009424629997000e+00 2.567478770335614779e+00 2.781381377380340414e+00 2.558003569152198509e+00 2.545318921457674133e+00 3.516896263593987104e+00 2.911665217817595241e+00 3.505247674936593505e+00 2.319200428690391114e+00 2.904366831411085315e+00 2.828793675077196479e+00 2.375344934394864271e+00 2.888068770688173803e+00 2.912519052802468700e+00 2.820976372186876802e+00 2.626158665952382343e+00 2.635270318176198501e+00 2.573480486845745041e+00 2.666710783643303717e+00 2.509613904166719589e+00 2.246432495932041640e+00 2.415054711897870909e+00 2.378960097692079056e+00
5.216203867219160628e+00 -4.910505657883113689e-02 1.265186806389444030e+00 7.632166936344345620e-01 5.011615310029597925e-01 0.00 1.528868853795867899e+00 2.253809649585926334e+00 1.068322903483578612e+00 0.00 0.00 3.806365878500028277e+00 1.981744833866655897e+00 0.00 1.652521375715136243e+00 2.126136372241751893e+00 2.460650402365406109e+00 0.00 0.00 0.00 3.256536543384529470e+00 1.454056077576028061e+00 1.571864690978309387e+00 0.00 2.834394012792994744e+00 2.166496197146280167e+00 2.284874612374443004e+00 1.881321603392996478e+00 0.00 3.534450551905409910e+00 3.342962890215061211e+00 0.00 3.157512488756605507e+00 2.859544459549946627e+00 0.00 3.033981727122454064e+00 2.566725355852471413e+00 2.720690055902160065e+00 2.579130748547927343e+00 3.215830789345858864e+00 2.674860892646363730e+00 2.391915633146724840e+00 3.609538905711573431e+00 2.657028123942176911e+00 3.572102431223693753e+00 3.847740708419557620e+00 2.797966768892764300e+00 3.409345240922610376e+00 2.701443772115557529e+00 2.659343177426403582e+00 2.996004936338827918e+00 2.680771097489435650e+00 2.553724771684783956e+00 2.687578609996867485e+00 2.961809539892898524e+00 2.559774005430837551e+00 2.575518874859848761e+00 3.222196202619850514e+00 2.635230423580970260e+00 2.838160329493961243e+00 2.695618851520447556e+00 2.595299261117298695e+00 2.602763096672922494e+00 2.715620034540205285e+00 2.641581696099466914e+00 2.470278305156401899e+00 2.494772917360595699e+00 2.366338287535467710e+00 2.334122093145683863e+00
